Optimizador: SGD
Schedule: Performance
Número de épocas: 50
Fecha y horario de guardado: 2025-06-02_18-25-59
El mínimo valor de la función pérdida (0.037123020738363266) se obtuvo  con batch size = 32, step size = 0.04780249616957831, optimAux = () y schAux = (1.0121355814839217, 0.09427485220192793).

Rangos de los hiperparámetros:
límite inferior,límite superior
1,100
-3.0,-1.3010299
1,4
-1.9999999,0.0

Resultados:
batch size,step size,schAux0,schAux1,loss
5,0.013335443048367536,3.261179890134172,0.010736224456558762,0.058455624
64,0.010154005590939465,1.0338438067444922,0.21664126780761864,0.06729397
61,0.0018310770546534167,1.7217383891199416,0.38899730522158127,0.07163688
67,0.02297349432340988,3.2799493881166906,0.2546012591608437,0.13826059
80,0.0014746849890965549,3.1791121252196475,0.14610237443265234,0.16076496
45,0.008958678480493117,1.6631034174134145,0.030357531466597688,0.07985691
19,0.04249632643196621,3.82207271834374,0.19493066561388805,0.1346388
21,0.0010063697658190952,1.1178688565385644,0.03961844264939561,0.07928298
53,0.011638409497965036,1.0753413464794614,0.1404416330391798,0.078279115
94,0.005854581016139555,1.0925331216236875,0.9064044797443064,0.094065055
9,0.015395824235923576,3.962421110576358,0.03230061797044916,0.12077455
42,0.0010327132043807478,2.680463597355501,0.8155276904125687,0.097190514
51,0.002047403659968732,3.7916895182407453,0.027075962064138915,0.10621452
86,0.026395374990700857,3.0820599773936954,0.5654283793660391,0.127222
47,0.0012687904961482858,3.111904806270492,0.011128346462302933,0.07715789
80,0.0054327269490484775,1.1653980690917387,0.028087220097655345,0.080161326
28,0.01185033540982563,2.1540688114349873,0.2328954610927004,0.06889331
91,0.010688042165251804,3.1571674945204102,0.05334540339782457,0.11522308
12,0.0038849024654430096,1.0260566042888037,0.045209261288422065,0.049330387
97,0.014338597977826573,2.6039526020447057,0.5235502335534357,0.12592533
14,0.0028092257147901358,1.421886190255266,0.4385509751784535,0.06831236
18,0.0014020837917079147,3.9542640392371475,0.07482125652191683,0.114066385
61,0.0036576709180832392,1.7389174566558525,0.034402144372789635,0.080605514
13,0.006917122607662552,3.3286072820162618,0.13247154424277946,0.06641076
16,0.022699292110003502,2.498452693146367,0.0835570523981779,0.122281
2,0.00514011541262627,2.447397033710218,0.05508316956692342,0.07579744
34,0.0012051420238916952,1.2543855240516213,0.02343616441209256,0.083139256
33,0.03261590391019131,3.6253199539141665,0.1507385067521973,0.09639184
31,0.027428148470184235,2.5154395365154425,0.10558579132779863,0.10680388
73,0.002896584079722069,2.636416362664271,0.056534420537011014,0.10938863
42,0.0020076550661950114,2.9752896708763856,0.01839871611858129,0.09909525
87,0.028167101790718803,3.4515645823218337,0.46439090277178247,0.13541462
52,0.011496140843214866,1.6323531186880318,0.06773834780399134,0.078671634
98,0.01948628488247823,2.9414554065518903,0.1035153120254755,0.12200607
21,0.02410678611102088,1.9754097870553509,0.19803638807497087,0.06794377
75,0.0015913578620527133,1.2325605327565403,0.02861969728629685,0.084721595
45,0.013016342738099682,2.112871066837096,0.018621886757555516,0.08055538
95,0.0030332977698344188,1.3487327382265009,0.09062362685731166,0.08156076
75,0.002097533837183112,2.2928320126811625,0.08038077538484335,0.15896563
82,0.029123783092012776,1.7945811308916477,0.05462684497446492,0.06668235
63,0.027170460774021094,2.0721724902100727,0.015514047651353786,0.08287657
38,0.012387424150405174,2.0248351049804034,0.04110136131319841,0.0792039
17,0.03609909999185621,2.8442443319149517,0.020529583087502717,0.13978915
65,0.00498922543441624,1.6587551161616798,0.5532146501174371,0.06018141
41,0.02960928607285821,2.2883868542993975,0.33488084392003364,0.09698844
67,0.001250293801757733,1.482224759050871,0.7059933248961354,0.062507585
74,0.00950410200178488,3.3993233826372515,0.11471037326280409,0.08100143
58,0.001388588515151695,3.171439811760271,0.4348672836873916,0.13192889
