Optimizador: SGD
Schedule: Power
Número de épocas: 50
Fecha y horario de guardado: 2025-05-19_11-44-24
El mínimo valor de la función pérdida (0.02740158699452877) se obtuvo  con batch size = 2, step size = 0.022210983093978762, optimAux = () y schAux = (2226615.3887367686, 0.8316994665838777).

Rangos de los hiperparámetros:
límite inferior,límite superior
2,50
-2.1549017,-1.1549019
5.477121,6.477121
0.6,1

Resultados:
batch size,step size,schAux0,schAux1,loss
37,0.01816261570593043,511315.96261319064,0.8132692185447892,0.05628343
22,0.039723777495002256,747401.7290018082,0.8042826633150619,0.055435073
5,0.04686236281130292,1460301.9389985974,0.9654609953314217,0.03239671
3,0.017026221339532722,523362.3899973514,0.936209522042851,0.039020438
42,0.009466368489441736,1563753.3621252335,0.6591718578411895,0.063850485
21,0.01958390265703305,986702.9092442855,0.962629687276315,0.05736258
28,0.0080369625100745,1036389.5792876382,0.9754505527373485,0.0633598
30,0.032297157971888486,2665313.7388895103,0.9968693156644559,0.04956738
50,0.06750760447508748,1904671.031409383,0.7515063536729876,inf
28,0.04041372003899595,668671.1193988925,0.9271592273515601,0.06120835
39,0.050715575561001,309142.0643487565,0.8465989003002019,0.05236927
28,0.06108278690541897,1138267.1537296006,0.698295617054546,inf
18,0.010635584867834157,1597605.4212052906,0.634975736864811,0.05588503
10,0.010994811411163593,1965459.2633109887,0.7353321627630656,0.051218003
8,0.04643205058707521,1484421.7604380667,0.6776581474329922,0.039399102
40,0.04311479937468277,681687.0925821918,0.7064384074950295,0.057700723
34,0.013157172422756847,1011673.496995611,0.835546218374023,0.067766115
13,0.019826345001046762,2095464.4988844516,0.9000454359437695,0.04492503
34,0.019342184483896418,371840.6949346234,0.7553939879742414,0.06928415
36,0.023111910225991263,367516.57464668684,0.700504167717096,0.050304003
44,0.025077210844079136,1537538.51827704,0.6956837261696168,0.06130984
23,0.05372326135466209,393599.31486340106,0.7248926313584053,0.04564363
40,0.02576226757670755,577808.6640188145,0.7961941918166757,0.053636584
32,0.05665454480405541,457640.6871298552,0.816151129716713,inf
47,0.020739929039234987,1108057.1457635076,0.894124582118459,0.076106034
44,0.00917963574077326,428830.38105347514,0.7223006925336635,0.0689849
38,0.026674791533906967,1883878.323783004,0.8388507472472876,0.0634721
11,0.026258932380140373,823211.4860931698,0.9503430111520048,0.042060103
37,0.008861016685338513,444750.9598414743,0.9950344900176735,0.06302181
47,0.029659302761380152,386172.28889441554,0.8560038774758632,0.077583395
10,0.029330115727375393,2524945.350778759,0.7329532734833722,0.05461445
4,0.025512864383269395,1514142.9552985893,0.8864031457514607,0.036849767
4,0.039155414363590456,2610910.1993566225,0.7691497046064639,0.032469515
13,0.010229278726855603,1695195.6654548622,0.9359893215436966,0.053917386
45,0.0656722640957528,931194.7742528303,0.7859357433190876,inf
43,0.03672272847548572,559754.6790256114,0.990410264492664,0.057483394
14,0.010775179320793107,978883.7373863212,0.8618366132607486,0.054447908
19,0.01696170676328008,1762605.1233564066,0.8018257029473997,0.051870137
35,0.051510626786918104,440811.7668144191,0.9852117518751802,0.05516948
32,0.008068936537993057,1547548.8235781784,0.6480970036776419,0.061883904
38,0.03877521001073668,2791034.1915466217,0.8732828395617627,0.07717616
16,0.015763710924643532,847220.8492988514,0.8977881495484361,0.047297623
36,0.01647661745127507,1990430.361632763,0.7038900192220355,0.05638628
15,0.009959251829157745,652834.1937289046,0.9332407902236547,0.057418488
37,0.03103390423580489,2410602.3896645857,0.6718824758174949,0.056888815
17,0.03439846638351679,2049641.2049731254,0.7263684058733999,0.03898404
35,0.011752128318400362,556401.3236923151,0.8894309806790808,0.06821466
21,0.010091905393033408,1939402.376489349,0.9400096230566177,0.061261065
11,0.04822066689242788,1788654.436901067,0.7373444788103658,0.04456838
49,0.040036684335712294,657048.0091633046,0.6308521276517509,0.08407962
34,0.0090097871470954,1273869.7536488578,0.6438377472999801,0.074901044
35,0.013217218645821746,695608.0847216018,0.7827320311785859,0.06829822
32,0.0631776118936905,1452107.5863883733,0.7185509770032078,inf
24,0.05488585547212197,829210.3862814124,0.738696114544956,inf
12,0.008468692826333526,2352767.0078441272,0.6755988545043101,0.05609515
20,0.007692742170289257,807476.0762267789,0.8834845263835907,0.0639875
24,0.03383575369083563,693793.5699853196,0.943704158118966,0.0505
26,0.027767428656805312,538247.5355585444,0.6691006545824073,0.056399073
44,0.008256629544609097,581792.3810433192,0.9789413488889496,0.0701508
28,0.043399803727637284,565757.879684533,0.6937584291167459,0.045178756
29,0.021491821228252522,438512.57277347276,0.6668604973177001,0.05753745
4,0.02096272928823564,1387301.7170013338,0.6443875105330364,0.04236661
31,0.027291266049371123,624855.8288146044,0.6862817743128488,0.05427796
33,0.02787798866154041,1293518.0560243232,0.614464044320783,0.047568187
31,0.011659910582530238,408580.7801120635,0.7638105741836293,0.059022654
23,0.016630445186674905,343430.6178559856,0.7451209417804414,0.056111462
33,0.015548607305532727,2896770.928162106,0.8620833576582907,0.055869795
24,0.041722836889529755,1837327.5828160017,0.9175179918738376,0.04198504
15,0.03391433107400341,1770176.6108383606,0.8448224516067747,0.064836845
26,0.02657981921973811,2192237.752318651,0.8338599346064876,0.049583904
8,0.044150175539647375,641434.1852896911,0.647135421313525,0.03191545
19,0.007822462356568274,2262072.7399417846,0.6364816279648996,0.06102452
46,0.017878635002825514,466047.81064441864,0.7086715952484122,0.059059326
49,0.020278932383195093,1382534.3410070664,0.9573209832899745,0.078302816
41,0.014505060334286701,1071101.0799110439,0.8710980057109424,0.058159266
21,0.013994782595862263,1630951.1668195375,0.9461977949616183,0.05939614
43,0.05896106564215899,1196667.9123533443,0.6407657217797298,0.044968024
48,0.06852428840210396,719662.4315699511,0.716983577548634,inf
3,0.04501743791962448,2951001.5077562174,0.79895136936603,0.033048034
13,0.012813309488838577,335210.2351008219,0.6545075896239917,0.05108921
46,0.02835023497454346,771955.0988092955,0.8599748769211839,0.052097205
38,0.04556432667959145,1720574.8191397337,0.8906287381769307,0.059114218
3,0.021790488588156496,1046775.2968447541,0.9545549757202737,0.035291515
28,0.04991302609887876,425481.6150863996,0.8183414077284776,0.05614957
26,0.0584625701692756,2070480.1869652406,0.623124485884705,inf
18,0.06503493521505731,319765.8858406557,0.8025882300224676,inf
14,0.06662860421256181,301291.4965460873,0.6723994281818527,0.034474794
15,0.022498818637481464,472015.8636582122,0.902859630049783,0.045743052
11,0.01526942585736867,361477.2025225115,0.9693359487810684,0.046257943
15,0.020426664609890555,795545.3566005981,0.953698320163659,0.04680374
12,0.0351786050323069,377082.1151356018,0.8551381972105703,0.03986691
7,0.047429286246867965,673645.3936459705,0.638899177173863,0.03773754
5,0.021236486361250587,1415870.7597350923,0.7408450397002803,0.03561755
27,0.0621007551981598,1058692.4974484807,0.776049015853113,inf
6,0.009777624871513842,1248593.6657892214,0.9808261982504333,0.041060846
45,0.03169239160148003,740070.6946370057,0.7147093446060354,0.07587839
8,0.022063167131288242,764024.2506148164,0.7596569160901523,0.039293244
41,0.009766653481572981,1178327.8125499561,0.8520309542020171,0.06435864
46,0.03485713576662331,1738567.082565211,0.8778376220438537,0.05690125
30,0.0075506781486485205,894261.8330095968,0.9835637634070153,0.0636583
26,0.024555706891942107,418139.7224830498,0.9301978119564897,0.053406514
49,0.030131048027814713,2761984.635428468,0.743159585987756,0.08668755
45,0.018424586487351367,1682507.0337353963,0.7949642902746479,0.07623796
27,0.012281883932611109,2130916.8440782474,0.7669666335032098,0.0592714
35,0.008218700491044496,967883.7939799116,0.657170150830518,0.07243543
29,0.00729431020263432,2916744.970018715,0.8378460108025196,0.06544154
7,0.027161184715353937,714568.1811560625,0.6176717711065206,0.03902335
16,0.011530339889545523,330235.94813036866,0.7654511172077864,0.05474801
41,0.028881779868138256,404100.62759315636,0.6255383866091755,0.05835358
4,0.01249397353989588,527460.4561846269,0.6130448964155386,0.036385957
7,0.042541270944341625,861693.9667529023,0.9490297001068013,0.03951225
22,0.02378278660199706,1159884.4536230878,0.9887203224571786,0.051769674
41,0.03089060796319465,865319.8233288389,0.6608545953837297,0.05900447
47,0.007225037314571345,1347048.9518603345,0.9997044540541805,0.082415275
20,0.030543161214390966,605905.1752323922,0.8439883259429902,0.048861746
39,0.03622695585156103,1301989.661773009,0.6903387943788636,0.07232583
19,0.013645304474103035,703374.8379183124,0.9602225237222953,0.056860175
43,0.03684963086303764,2701600.146575759,0.8265590742095568,0.05774664
18,0.060143463957581286,381746.63944931864,0.9101870795465065,inf
24,0.037277534616679646,1223400.3326695058,0.626170785356862,0.04358088
16,0.0113948732997658,413809.76350964163,0.9243633547129209,0.05480042
44,0.03772258221957896,1141968.7624000518,0.922682989376872,0.06487271
3,0.01093812153869016,463538.25542871084,0.9670379744603512,0.037496332
9,0.017619885620472675,2285896.328929461,0.7122946523138487,0.04162303
5,0.010296811770183996,602401.7801756494,0.8987204567739207,0.037601758
17,0.024539240506951256,754728.2181559886,0.9581000997097618,0.046572544
30,0.008343985547722225,2218558.9814282465,0.6515467003248103,0.06219043
37,0.011970569887053995,1023060.6526588921,0.7756032586445261,0.057747904
31,0.03256050233868816,2358158.188970739,0.938017826310351,0.049925473
25,0.012030237691181707,2628694.6688674157,0.9938361422624238,0.06429322
45,0.017501366443192525,1312863.6740727383,0.6889014308210798,0.07589825
6,0.044590312691450563,899742.3436698117,0.8069052159544432,0.040226392
9,0.0355042463916622,1621079.0619227926,0.8237775524420436,0.049205977
33,0.06069237027775795,2558011.124525643,0.9056130644101692,inf
9,0.012915957748735808,626877.3059875311,0.730437970317236,0.042267527
20,0.05759394838971754,388681.1890452133,0.7789287749258748,0.034408048
38,0.01236196173282736,316400.77456313086,0.8928131859867733,0.06455494
