Optimizador: ADAM
Schedule: Power
Número de épocas: 50
Fecha y horario de guardado: 2025-05-19_18-23-53
El mínimo valor de la función pérdida (0.015853585675358772) se obtuvo  con batch size = 42, step size = 0.0177890259009076, optimAux = (0.9, 0.999) y schAux = (42316.90974976644, 0.9346512603534017).

Rangos de los hiperparámetros:
límite inferior,límite superior
1,100
-3.0,-0.99999994
4.477121,6.477121
0.6,1

Resultados:
batch size,step size,optimAux0,optimAux1,schAux0,schAux1,loss
25,0.04475937484566947,0.9,0.999,1211132.4994741646,0.609904218986609,0.07514027
66,0.06833733724612544,0.9,0.999,1436710.2178241313,0.6826833654279663,0.066074
90,0.001304956511748236,0.9,0.999,1349074.3404476116,0.786936212464251,0.024638465
16,0.003628336024208187,0.9,0.999,476413.5172589744,0.9926475218940265,0.016785968
14,0.006061355995890722,0.9,0.999,190215.06558101252,0.9858695057810588,0.018203175
45,0.0618314810458397,0.9,0.999,284025.08275228314,0.6432392804473263,0.08405843
49,0.0816661763814854,0.9,0.999,246831.5250931127,0.8618989954026346,0.07621878
26,0.00416171296632984,0.9,0.999,1910442.325353541,0.904757498824208,0.019560805
62,0.005842984648927853,0.9,0.999,229992.36578269792,0.9144232670971673,0.024737502
29,0.055168656404391864,0.9,0.999,33257.92946351335,0.8427464369554547,0.03929024
41,0.0029519095933499477,0.9,0.999,547122.48338071,0.7029381411787229,0.024928933
97,0.005021770393080698,0.9,0.999,156703.2372615257,0.6208863192896928,0.024593657
3,0.048301959011232375,0.9,0.999,39206.502937084,0.6854251646460937,0.070439965
12,0.0013357929353861782,0.9,0.999,69813.07322740837,0.6539910644680489,0.02911825
88,0.0010652626063995542,0.9,0.999,1148789.4482006514,0.929212830676429,0.026575996
73,0.001004629326579905,0.9,0.999,2861416.9219902265,0.7536713542880132,0.02841754
100,0.0220305045330419,0.9,0.999,271911.6655432627,0.8853344768957635,0.021423616
78,0.003479526454642814,0.9,0.999,2325439.2307716096,0.76445359143361,0.03372982
52,0.020462462838218048,0.9,0.999,328612.40969201474,0.7711734906307672,0.019895136
40,0.0023274685874175665,0.9,0.999,45024.90840553017,0.6155774302445358,0.02884427
72,0.007045404468063008,0.9,0.999,1686363.9495754275,0.8913121474214234,0.018752292
9,0.0038551544539611854,0.9,0.999,49187.25449877254,0.7978961347996912,0.02276448
36,0.012204591625055109,0.9,0.999,122136.28429498266,0.927817676066951,0.017529167
17,0.05476151789829371,0.9,0.999,2014674.2639730223,0.8724398761710741,0.11532694
30,0.011107079912976669,0.9,0.999,386872.29539142526,0.9461099141832963,0.018532943
95,0.0014675051507501236,0.9,0.999,2432706.0990632535,0.8293864349872727,0.023662237
82,0.010366787512298921,0.9,0.999,128313.23994982189,0.8966189270060665,0.02026939
24,0.0025591051455836496,0.9,0.999,50097.38341737881,0.932448873932667,0.026706563
87,0.029508462585003066,0.9,0.999,410151.01590136724,0.6444872499354596,0.02209687
48,0.0462499196514799,0.9,0.999,679399.6156789801,0.8172866734807656,0.055120617
54,0.0010417024334671663,0.9,0.999,301102.13007244386,0.9599527817024326,0.026295077
37,0.050004876955891814,0.9,0.999,65702.19481507677,0.9452090163792458,0.038116083
