Optimizador: ADAM
Schedule: Performance
Número de épocas: 50
Fecha y horario de guardado: 2025-06-02_14-24-30
El mínimo valor de la función pérdida (0.01297073345631361) se obtuvo  con batch size = 91, step size = 0.03705663597758982, optimAux = (0.9, 0.999) y schAux = (1.3420334687609257, 0.5460796069209396).

Rangos de los hiperparámetros:
límite inferior,límite superior
10,200
-3.0,-1.3010299
0.0,0.60205996
0.01,1

Resultados:
batch size,step size,optimAux0,optimAux1,schAux0,schAux1,loss
25,0.00169218728628981,0.9,0.999,1.1335932990913808,0.9600786725945842,0.033312876
63,0.005740375555720877,0.9,0.999,3.2900748585420705,0.40811180818208703,0.047327887
132,0.015956014778021915,0.9,0.999,2.8316794482887166,0.6419727213729289,0.057117075
96,0.004433163045197225,0.9,0.999,3.2185038837486757,0.3865543704296279,0.041114636
32,0.012064359295614764,0.9,0.999,1.9763204288797966,0.8082233267395438,0.042086247
79,0.018854275446794036,0.9,0.999,1.2203910021288946,0.04501264354631758,0.03150628
177,0.02764470773203057,0.9,0.999,1.7323194871614267,0.8123317199421427,0.08832817
82,0.012743171090671747,0.9,0.999,1.2140408749350495,0.8188734381138728,0.018911052
148,0.0015715487771962595,0.9,0.999,2.025599285248481,0.6798487203382808,0.040856894
37,0.009664330699073813,0.9,0.999,1.3869529526724418,0.758244653233505,0.034390744
195,0.016093996678080303,0.9,0.999,3.8870470142877918,0.9291051321460848,0.07071784
48,0.0023560556090266808,0.9,0.999,1.5050407531764025,0.11606709761777949,0.03490518
50,0.0070799719798980455,0.9,0.999,1.3731360186979518,0.5620632663158479,0.01731107
24,0.004128570175457847,0.9,0.999,2.2757676038225174,0.346422174837978,0.014449887
16,0.020600274038916868,0.9,0.999,3.541616158286101,0.5707925365140105,0.077568285
162,0.004912863256918861,0.9,0.999,1.565605109902289,0.9230352035644759,0.04902955
141,0.0029728251806742942,0.9,0.999,1.8334642985371734,0.7723181664217997,0.03608974
80,0.00871833357816883,0.9,0.999,1.4927350271168487,0.2936286180188743,0.02760716
116,0.00924887190390391,0.9,0.999,3.2593517409133477,0.27095117463152996,0.016775744
90,0.001785849716900998,0.9,0.999,1.6464967576894196,0.40403274923724264,0.024424035
64,0.00843852711521814,0.9,0.999,2.4102161150095713,0.49667333689012194,0.039148074
114,0.002297891840772018,0.9,0.999,1.011232321911596,0.5683961487344538,0.02580617
100,0.0014306915410059332,0.9,0.999,1.1723713292815936,0.26199864975285075,0.023315389
128,0.029617713801657092,0.9,0.999,1.2263667205741107,0.2285823116930329,0.018390749
162,0.02282288436280984,0.9,0.999,1.8999235969908015,0.5775471358287674,0.03479161
176,0.007644813053549062,0.9,0.999,1.1567498979628001,0.3671612454214958,0.02835678
41,0.013905298055184628,0.9,0.999,1.779081205808632,0.5431948946504179,0.0487559
43,0.0012884752343381098,0.9,0.999,1.6684664936987057,0.18464791037610293,0.024349367
54,0.027964193525182243,0.9,0.999,1.6219449634867849,0.1802558885661481,0.021564133
177,0.014248017376823543,0.9,0.999,3.98582091578715,0.1405825510145241,0.027946074
197,0.0019709322123487695,0.9,0.999,1.5480705557046779,0.6442080361875008,0.019165495
39,0.010296299245071416,0.9,0.999,3.154137390998866,0.9922793940310805,0.06982297
138,0.0034364597719159563,0.9,0.999,2.5018213803711564,0.1541006588472313,0.043226626
34,0.00835588271703354,0.9,0.999,1.4253244242620777,0.4280979888806354,0.016151275
52,0.008241448092577274,0.9,0.999,2.3469671340681852,0.1508996646380487,0.030808656
71,0.041715045508878,0.9,0.999,1.1478992453360901,0.34037425861755405,0.020679154
140,0.004333395912354284,0.9,0.999,1.1787703120499626,0.012621126796145084,0.0476032
190,0.011952636510192976,0.9,0.999,3.8496659189779057,0.5965067611021283,0.080453105
172,0.002539697835278176,0.9,0.999,3.6770278292423555,0.9181246995971042,0.07261879
70,0.002184539671853662,0.9,0.999,2.7584302071803966,0.822467742848923,0.057560872
123,0.03274332662920099,0.9,0.999,3.7816558771940953,0.7041909558238204,0.08061803
70,0.003715696960166379,0.9,0.999,1.5937313464534453,0.1480893769032134,0.057619922
44,0.004745714819748072,0.9,0.999,3.086890183806266,0.7340394241982765,0.050046943
101,0.025791873387911692,0.9,0.999,1.1193354849525956,0.49415467874301555,0.014459895
124,0.017953203623567584,0.9,0.999,3.227443156381871,0.6565157021388831,0.10836501
95,0.011205878609985223,0.9,0.999,2.109936705891721,0.13429107485035327,0.03725489
173,0.003506992360057604,0.9,0.999,1.3521445057941466,0.966801648031477,0.041731812
48,0.04090665059582945,0.9,0.999,1.804828440035363,0.24664748283811377,0.022285514
179,0.02415295444527124,0.9,0.999,1.3577799506410093,0.08749774515625143,0.023017537
18,0.02189269908808393,0.9,0.999,1.9992384126745197,0.372674106542008,0.033047277
179,0.046689680080694816,0.9,0.999,1.3279933400565935,0.621798020514436,0.014175594
199,0.0017181292673606925,0.9,0.999,1.654273116446863,0.32469604509352756,0.026054928
124,0.0020456677289590473,0.9,0.999,2.079542863454847,0.9437797342581977,0.062048387
75,0.034508348236711034,0.9,0.999,2.0083122559993036,0.879238524807012,0.0617383
88,0.0049875528944314405,0.9,0.999,2.236953370566213,0.7845094764031112,0.05927612
28,0.009442070355912562,0.9,0.999,2.1351365752664724,0.9897173837769352,0.05558533
159,0.0024979368330514977,0.9,0.999,2.523065553194856,0.05553965881543766,0.046721205
163,0.03326732410882302,0.9,0.999,2.596301043958277,0.06136693728078608,0.03999695
121,0.028392928028596824,0.9,0.999,1.8648929811343566,0.11906886882916211,0.035209395
170,0.004213033875286393,0.9,0.999,1.0182274418989905,0.8632380904371284,0.024866138
58,0.029479121804341986,0.9,0.999,1.8703519733018121,0.35837429880768,0.016059516
125,0.0011637040688103268,0.9,0.999,3.562932273246066,0.8927071017492756,0.07367179
31,0.04270767556882612,0.9,0.999,2.331455308643519,0.39343025741937626,0.05992809
152,0.011378145587721903,0.9,0.999,2.3172749652901423,0.6930118716142007,0.041978784
157,0.003185504591027988,0.9,0.999,1.1092608225532872,0.43598519749517844,0.023870872
187,0.0022327809409973926,0.9,0.999,1.034653038512849,0.6243476889740552,0.025888335
16,0.0036399073668096026,0.9,0.999,2.5536424148682304,0.5303322404954607,0.03922452
80,0.0022254785766664237,0.9,0.999,2.1600379664373075,0.6949823581951691,0.050417133
200,0.0013272953013675152,0.9,0.999,2.576347694439738,0.2392464975787071,0.020067394
183,0.005114464761996679,0.9,0.999,3.6511905933912137,0.4531966865331239,0.041666273
85,0.0018956011939890445,0.9,0.999,1.9718985139772498,0.6599489938165508,0.037856676
138,0.0010627263387739637,0.9,0.999,3.914610327110901,0.6343101334644731,0.05522858
76,0.0018000412022253559,0.9,0.999,1.6271370430359284,0.41268570893575496,0.02656515
113,0.001304788737959335,0.9,0.999,2.864848014081914,0.10839804746180298,0.060217634
14,0.00533935164400474,0.9,0.999,1.9283982518253442,0.8275354432189165,0.06173226
23,0.00788511871297511,0.9,0.999,2.6869235464527397,0.9482590713183661,0.06374754
59,0.010241782859633865,0.9,0.999,1.9411300908039733,0.2273494980788839,0.020192903
161,0.00192260364457696,0.9,0.999,2.6400092071976826,0.2871993385102125,0.026549313
185,0.006502817496431145,0.9,0.999,1.0746091210762518,0.7261392159546113,0.02242519
182,0.0036285982263058363,0.9,0.999,3.7263549352861767,0.8033489309717526,0.0713886
160,0.011716384537382177,0.9,0.999,1.7093004115355988,0.7571047433941641,0.045846507
117,0.04616387658733664,0.9,0.999,2.5439730246521917,0.7090400743195866,0.046269562
25,0.0015073804062662511,0.9,0.999,1.0544438164946284,0.856503151931072,0.023233622
137,0.024435991184686427,0.9,0.999,1.4141126550668963,0.2512494454562853,0.03437767
69,0.006874397146722378,0.9,0.999,2.2178008580036677,0.3148509978059508,0.022825178
77,0.003388735728145366,0.9,0.999,1.7282960213467302,0.9715256696965531,0.053727675
89,0.020080825595678208,0.9,0.999,1.3804087693146965,0.2996070503139005,0.024313107
66,0.0012048490518708564,0.9,0.999,1.1899274696004258,0.17322189831634816,0.032878004
46,0.0389382807518669,0.9,0.999,2.719247568728339,0.28853349874350853,0.017469369
149,0.0011273650024842558,0.9,0.999,2.979172723780896,0.903677999968063,0.073422715
108,0.009016984243847255,0.9,0.999,2.187653678986629,0.5854690093285648,0.052278664
50,0.0013974702378565095,0.9,0.999,1.0586862059771214,0.31164736697059836,0.025242394
21,0.004365754737062382,0.9,0.999,1.3329986655774337,0.5166618998915996,0.021505203
