Optimizador: ADAM
Schedule: Performance
Número de épocas: 50
Fecha y horario de guardado: 2025-06-02_17-07-31
El mínimo valor de la función pérdida (0.018858037889003754) se obtuvo  con batch size = 60, step size = 0.003, optimAux = (0.7067319000948553, 0.9815180110070931) y schAux = (1.05, 0.25).

Rangos de los hiperparámetros:
límite inferior,límite superior
-0.39793998,-0.0222764
0.9,0.9999

Resultados:
batch size,step size,optimAux0,optimAux1,schAux0,schAux1,loss
60,0.003,0.5496870421323194,0.9219142599543492,1.05,0.25,0.025531968
60,0.003,0.5714016069653389,0.9292354643977084,1.05,0.25,0.024615312
60,0.003,0.41729215071217757,0.9672870533901603,1.05,0.25,0.025110563
60,0.003,0.6151845600603834,0.9774662955430501,1.05,0.25,0.023035275
60,0.003,0.4790641452865793,0.9901486691449296,1.05,0.25,0.0263281
60,0.003,0.4439946483056867,0.912455427156182,1.05,0.25,0.02468977
60,0.003,0.8800099181190503,0.9894955417263188,1.05,0.25,0.024815356
60,0.003,0.6238694903899324,0.9813025865650267,1.05,0.25,0.026057392
60,0.003,0.4177001796314895,0.9871158267500195,1.05,0.25,0.028129138
60,0.003,0.9174408835412601,0.9333100253269616,1.05,0.25,0.029338311
60,0.003,0.720892543110291,0.9069526411871363,1.05,0.25,0.02231118
60,0.003,0.535893773653787,0.9610949497725706,1.05,0.25,0.023735203
60,0.003,0.8111585507910587,0.9124968986490833,1.05,0.25,0.02639618
60,0.003,0.6482305550600643,0.9655345022184043,1.05,0.25,0.023216492
60,0.003,0.6249663628661074,0.9475065987519682,1.05,0.25,0.022045188
60,0.003,0.905150422615744,0.9982684265807059,1.05,0.25,0.027722765
60,0.003,0.6705297943276507,0.9165824056325872,1.05,0.25,0.029404433
60,0.003,0.584915166870347,0.9626891022311506,1.05,0.25,0.024319254
60,0.003,0.8263943164365659,0.9141640761388127,1.05,0.25,0.026024757
60,0.003,0.9232363830952487,0.9954694863764503,1.05,0.25,0.025482357
60,0.003,0.6734779318218311,0.9607426574599004,1.05,0.25,0.021518743
60,0.003,0.8857138852825692,0.9485417099674192,1.05,0.25,0.027494436
60,0.003,0.8707751958169001,0.9220336769203515,1.05,0.25,0.024925988
60,0.003,0.5035928375926646,0.9008233812992,1.05,0.25,0.028129678
60,0.003,0.7405508726192179,0.9296607197612009,1.05,0.25,0.024204938
60,0.003,0.6558764203515886,0.9366325887896162,1.05,0.25,0.021603722
60,0.003,0.8643305842628525,0.9455040431420049,1.05,0.25,0.026939636
60,0.003,0.8359005634323332,0.9692358181950782,1.05,0.25,0.025868453
60,0.003,0.4314880835285321,0.9429259838664955,1.05,0.25,0.024866236
60,0.003,0.40084723423535407,0.9938612038917576,1.05,0.25,0.023175066
60,0.003,0.6994001558868339,0.9370982539972019,1.05,0.25,0.024590677
60,0.003,0.4029624465418119,0.9400053591753739,1.05,0.25,0.025104314
60,0.003,0.8432412888274383,0.9699730519701633,1.05,0.25,0.023911608
60,0.003,0.8984547453153803,0.9705615205452945,1.05,0.25,0.02490191
60,0.003,0.4700339297237339,0.9561608248962934,1.05,0.25,0.026236521
60,0.003,0.6497059122095296,0.9507430657544922,1.05,0.25,0.021219673
60,0.003,0.6308624142172957,0.9973753986734841,1.05,0.25,0.030104332
60,0.003,0.7929567459381609,0.9438372979982969,1.05,0.25,0.027523227
60,0.003,0.6757955882958496,0.9860577469665732,1.05,0.25,0.024229785
60,0.003,0.43719306209324277,0.9528410995780582,1.05,0.25,0.026124561
60,0.003,0.7533280578523313,0.954385665250318,1.05,0.25,0.025244037
60,0.003,0.45692410805692923,0.9158817805983268,1.05,0.25,0.024446262
60,0.003,0.5960952835632426,0.9577150189073945,1.05,0.25,0.022759859
60,0.003,0.8601180958700403,0.9908830155455071,1.05,0.25,0.02719523
60,0.003,0.9476442752883367,0.9909572898636608,1.05,0.25,0.027395675
60,0.003,0.6016821057404725,0.9360404516189057,1.05,0.25,0.025343409
60,0.003,0.6418274900892074,0.9153673767465771,1.05,0.25,0.025514858
60,0.003,0.8403521202540846,0.9651842796875276,1.05,0.25,0.029744498
60,0.003,0.6393605493579456,0.9198418037762112,1.05,0.25,0.025239129
60,0.003,0.6662081354122287,0.9341263588948637,1.05,0.25,0.022894753
60,0.003,0.5539054665978754,0.9398808237055966,1.05,0.25,0.025231926
60,0.003,0.434421140897194,0.9635366598645729,1.05,0.25,0.024622433
60,0.003,0.4069711427425845,0.9348851357512578,1.05,0.25,0.025641236
60,0.003,0.8964128418330445,0.9238404649581393,1.05,0.25,0.02488734
60,0.003,0.4086325060933718,0.9409956891826894,1.05,0.25,0.024600415
60,0.003,0.576763378487391,0.9793475145738959,1.05,0.25,0.024918608
60,0.003,0.4596567848108712,0.9521744371755507,1.05,0.25,0.027046911
60,0.003,0.8225626764689875,0.9643665362913765,1.05,0.25,0.031871498
60,0.003,0.5343144311916755,0.945011541702113,1.05,0.25,0.025398213
60,0.003,0.5273727888847547,0.9887531903162531,1.05,0.25,0.024013113
60,0.003,0.5117487233912628,0.9200083870151083,1.05,0.25,0.026922837
60,0.003,0.9298160631641307,0.9179078837687873,1.05,0.25,0.028369904
60,0.003,0.5222184040460468,0.9728998847101007,1.05,0.25,0.02470377
60,0.003,0.48044082175405906,0.9337062532780688,1.05,0.25,0.026811142
60,0.003,0.6578266173982522,0.9305905502110446,1.05,0.25,0.025422392
60,0.003,0.44870053083076294,0.9771805715754622,1.05,0.25,0.027945358
60,0.003,0.5075396169754008,0.9737394588297742,1.05,0.25,0.024310194
60,0.003,0.4506437821967294,0.9268448120789449,1.05,0.25,0.026487509
60,0.003,0.4592794262745876,0.9146254386889509,1.05,0.25,0.02416011
60,0.003,0.8328736588103284,0.9836116989230288,1.05,0.25,0.029146811
60,0.003,0.748470104547948,0.9952129926631031,1.05,0.25,0.026364472
60,0.003,0.8736751325147941,0.971515384918332,1.05,0.25,0.022671988
60,0.003,0.5900068594036153,0.9583856505787085,1.05,0.25,0.0244794
60,0.003,0.552139699317238,0.9720178194826171,1.05,0.25,0.023140328
60,0.003,0.750210656294592,0.9730167787948574,1.05,0.25,0.02405162
60,0.003,0.41367700321533385,0.9586047054999527,1.05,0.25,0.024629368
60,0.003,0.579883555528222,0.9278594988270977,1.05,0.25,0.024028592
60,0.003,0.5236559117139373,0.953018623360955,1.05,0.25,0.024083992
60,0.003,0.8775394814479176,0.9762416053978006,1.05,0.25,0.025031926
60,0.003,0.5632976295875382,0.9941260123859819,1.05,0.25,0.018911213
60,0.003,0.5933265037836536,0.9473063384985975,1.05,0.25,0.022662316
60,0.003,0.8017356243404913,0.9181394095603198,1.05,0.25,0.023687035
