Optimizador: ADAM
Schedule: Power
Número de épocas: 50
Fecha y horario de guardado: 2025-05-19_22-58-05
El mínimo valor de la función pérdida (0.014158724807202816) se obtuvo  con batch size = 120, step size = 0.0459583748023948, optimAux = (0.9, 0.999) y schAux = (14516.77140656724, 0.75).

Rangos de los hiperparámetros:
límite inferior,límite superior
-2.30103,-0.99999994
3.9999998,5.69897

Resultados:
batch size,step size,optimAux0,optimAux1,schAux0,schAux1,loss
120,0.03188724168226138,0.9,0.999,310974.02136623,0.75,0.019357476
120,0.027905592976899034,0.9,0.999,247714.525270792,0.75,0.021789795
120,0.011032122648808713,0.9,0.999,195480.47805156768,0.75,0.025329249
120,0.07250257549727478,0.9,0.999,40640.28983810993,0.75,0.030769542
120,0.09477764260523308,0.9,0.999,39483.177318012844,0.75,0.04886494
120,0.006536975171974059,0.9,0.999,71058.53810058611,0.75,0.023794463
120,0.018775429518719692,0.9,0.999,140605.47298253948,0.75,0.019526994
120,0.09167904249051985,0.9,0.999,190780.45655073383,0.75,0.058438282
120,0.027135499427920484,0.9,0.999,294547.928149206,0.75,0.01947655
120,0.014918548617038365,0.9,0.999,317411.18128215167,0.75,0.021118132
120,0.028013302442027477,0.9,0.999,29562.976624839423,0.75,0.021036882
120,0.03339227445578922,0.9,0.999,18928.708391275908,0.75,0.01966846
120,0.006848041987780202,0.9,0.999,16897.048511508707,0.75,0.02175208
120,0.03882843307454834,0.9,0.999,100372.77455246652,0.75,0.021262897
120,0.039144507565015293,0.9,0.999,80490.26172707624,0.75,0.01934393
120,0.023554045161158593,0.9,0.999,49592.10752133277,0.75,0.018045606
120,0.014027203855160587,0.9,0.999,280835.30256431416,0.75,0.021649351
120,0.03259132501245152,0.9,0.999,59523.970243236465,0.75,0.022928284
120,0.04070828887231235,0.9,0.999,41768.26406898134,0.75,0.021416625
120,0.07410435890854054,0.9,0.999,117929.15714861023,0.75,0.043051805
120,0.006170418978911314,0.9,0.999,163146.076298844,0.75,0.02224002
120,0.06576434259190536,0.9,0.999,12285.749459394598,0.75,0.015156293
120,0.05872265580293363,0.9,0.999,13969.027321191068,0.75,0.014687737
120,0.014637566039262109,0.9,0.999,30932.821724054338,0.75,0.026512614
120,0.03428479067322896,0.9,0.999,12578.160611561463,0.75,0.02101033
120,0.01185819836900628,0.9,0.999,13164.73293004956,0.75,0.022210158
120,0.05968621380672634,0.9,0.999,480894.84435315913,0.75,0.035124496
120,0.022916532504444653,0.9,0.999,327701.15856032656,0.75,0.023098815
120,0.023755838279295494,0.9,0.999,53505.24489053062,0.75,0.019327749
120,0.011205675190344863,0.9,0.999,37444.119526711875,0.75,0.021127842
120,0.08171734957065276,0.9,0.999,350023.6507566175,0.75,0.055036403
120,0.01088817748494492,0.9,0.999,28536.036495720244,0.75,0.02124024
120,0.02451288433931252,0.9,0.999,34737.03849332877,0.75,0.016707122
120,0.020697678945689364,0.9,0.999,284800.9546526093,0.75,0.020145247
120,0.012077659168816859,0.9,0.999,468234.92358119,0.75,0.029544763
120,0.01224024925063842,0.9,0.999,77302.99560138467,0.75,0.031747714
120,0.019656761077580315,0.9,0.999,19752.34876450898,0.75,0.022439662
120,0.09010609458732592,0.9,0.999,11267.331218653078,0.75,0.021155404
120,0.06846178881003548,0.9,0.999,17056.035205925873,0.75,0.018554725
120,0.0077736157296454346,0.9,0.999,323464.9380657498,0.75,0.023292182
120,0.06496687571075951,0.9,0.999,12652.81708125302,0.75,0.017508538
120,0.022280948251303254,0.9,0.999,46322.8176760237,0.75,0.020173296
120,0.07048731963101672,0.9,0.999,222475.191357595,0.75,0.044008434
120,0.04087948739802729,0.9,0.999,253337.47046076428,0.75,0.02063841
120,0.005219899744280611,0.9,0.999,68012.2600691589,0.75,0.021703644
120,0.009263794615909766,0.9,0.999,210068.55484528263,0.75,0.028188072
120,0.010512027924378591,0.9,0.999,22539.692779972935,0.75,0.025110593
120,0.07478638654492385,0.9,0.999,351992.8706492919,0.75,0.05205709
120,0.029338717314937115,0.9,0.999,12145.995767512246,0.75,0.020890426
120,0.01777803710422312,0.9,0.999,410517.2116269476,0.75,0.020606207
120,0.09418223562433149,0.9,0.999,157241.13101655664,0.75,0.043242157
120,0.09582903284268574,0.9,0.999,26804.209077918964,0.75,0.04936454
120,0.03962500828157681,0.9,0.999,360983.2565543753,0.75,0.020605603
120,0.041977241009209416,0.9,0.999,20245.56133276813,0.75,0.017088532
120,0.019293279735385107,0.9,0.999,60718.486897140974,0.75,0.023254627
120,0.02108563207189058,0.9,0.999,15873.680889751498,0.75,0.019702232
120,0.015097801533851709,0.9,0.999,139730.9434401941,0.75,0.022369819
120,0.07741388663436394,0.9,0.999,52535.876400732006,0.75,0.04744559
120,0.02535443336068126,0.9,0.999,298037.2814697963,0.75,0.022374563
120,0.09737952620899949,0.9,0.999,91007.34153372317,0.75,0.050647482
120,0.04179575093835784,0.9,0.999,300879.500848143,0.75,0.024845757
120,0.013716804324036594,0.9,0.999,57974.23151120908,0.75,0.024739299
120,0.005470663798098352,0.9,0.999,23535.517470126255,0.75,0.02037477
120,0.08238719067604315,0.9,0.999,14235.018574725895,0.75,0.02155402
120,0.060933808914581306,0.9,0.999,28831.328999171976,0.75,0.0221415
120,0.008107582065270538,0.9,0.999,246302.27795172427,0.75,0.027036142
120,0.018390323156588367,0.9,0.999,25708.385407252128,0.75,0.02317303
120,0.015505856874628769,0.9,0.999,35620.10253804896,0.75,0.03204158
120,0.03695176778251573,0.9,0.999,17836.985246303993,0.75,0.01655242
120,0.021527179460961495,0.9,0.999,115452.04725197155,0.75,0.023139995
120,0.08484932539492741,0.9,0.999,195733.70201102062,0.75,0.048946913
120,0.008216137302628837,0.9,0.999,17516.92610197206,0.75,0.02381946
120,0.014405698213355139,0.9,0.999,21296.138191748283,0.75,0.018972864
120,0.023316765908377918,0.9,0.999,107695.48410943092,0.75,0.021403914
120,0.00798955730613219,0.9,0.999,262504.2731520822,0.75,0.021251861
120,0.007421348637599406,0.9,0.999,31228.0797172676,0.75,0.022568265
120,0.02419181756678179,0.9,0.999,386526.05855341465,0.75,0.023621093
120,0.030601819289712662,0.9,0.999,143095.1681790888,0.75,0.01840382
120,0.04403363635298059,0.9,0.999,471673.15113094304,0.75,0.022858646
120,0.009001011379380012,0.9,0.999,10039.873549938138,0.75,0.022468321
120,0.07941894460178235,0.9,0.999,15430.128661125389,0.75,0.026582278
120,0.010227720810717203,0.9,0.999,105914.27138530042,0.75,0.031257894
120,0.038023229478322554,0.9,0.999,126025.7536903438,0.75,0.017482702
120,0.005855760401139823,0.9,0.999,13712.757700038344,0.75,0.02085791
120,0.05298333516688616,0.9,0.999,21689.16456777053,0.75,0.018363846
120,0.005266429908025643,0.9,0.999,85891.13934842682,0.75,0.025210239
120,0.08808549964146958,0.9,0.999,11171.592151027467,0.75,0.021752907
120,0.06233464178375557,0.9,0.999,127335.32337752682,0.75,0.03455051
120,0.03509119111906828,0.9,0.999,167569.05220103078,0.75,0.01701609
120,0.03591102904165648,0.9,0.999,178441.17006873028,0.75,0.02117432
120,0.013197616785771983,0.9,0.999,120261.71758698771,0.75,0.022283776
120,0.025056174885099435,0.9,0.999,374106.5606025439,0.75,0.023382014
120,0.006962582052486883,0.9,0.999,36876.248480971044,0.75,0.023353377
120,0.008866694349049463,0.9,0.999,41000.06773893975,0.75,0.027687319
120,0.06724301522156838,0.9,0.999,43292.77331010296,0.75,0.025902975
120,0.043055687366008746,0.9,0.999,110820.64352704058,0.75,0.019585984
120,0.009399752183231476,0.9,0.999,391979.21637371765,0.75,0.030285904
120,0.010330149826089494,0.9,0.999,43976.13844871104,0.75,0.021114537
120,0.029905370693751508,0.9,0.999,273385.36825677974,0.75,0.016116979
120,0.027382319425997455,0.9,0.999,94281.26802421588,0.75,0.021323357
120,0.036519077806041265,0.9,0.999,104278.20361652409,0.75,0.021389997
120,0.02573168183809743,0.9,0.999,25113.215577321957,0.75,0.018415788
