Optimizador: ADAM
Schedule: Power
Número de épocas: 500
Fecha y horario de guardado: 2025-05-20_06-00-10
El mínimo valor de la función pérdida (0.005750962998718023) se obtuvo  con batch size = 120, step size = 0.03, optimAux = (0.8571162870881983, 0.9884429696003411) y schAux = (11414.457008134794, 0.75).

Rangos de los hiperparámetros:
límite inferior,límite superior
-0.22184871,-0.0222764
0.9,0.9999
3.9999998,5.69897

Resultados:
batch size,step size,optimAux0,optimAux1,schAux0,schAux1,loss
120,0.03,0.6790575667769315,0.9364567612090755,45000.22196144927,0.75,0.014589088
120,0.03,0.9292415991196826,0.9142493709255299,324502.53750134003,0.75,0.011148405
120,0.03,0.9111198754710286,0.997476596197808,102255.52709299304,0.75,0.0091359485
120,0.03,0.6083518013387833,0.9332843402325917,15149.086357721295,0.75,0.012506252
120,0.03,0.6479339439663833,0.9008697791870802,39052.53079323396,0.75,0.011889174
120,0.03,0.9488475940854133,0.9492783893625387,148709.8877281377,0.75,0.008832875
120,0.03,0.7498286459192786,0.9584276622827702,50521.24093097729,0.75,0.010457791
120,0.03,0.8117370331356412,0.9198318954484132,217577.4985888922,0.75,0.013605668
120,0.03,0.9465719922845601,0.9275957567681583,116350.49047760264,0.75,0.009206994
120,0.03,0.6251350008717769,0.9825238162963343,460058.181292601,0.75,0.012653907
120,0.03,0.6736930330376899,0.9388268887596385,39456.42864038216,0.75,0.015454489
120,0.03,0.9033906719918885,0.9428085831546434,97081.87948241619,0.75,0.010949612
120,0.03,0.6911709215723648,0.9979069164461105,36440.528090293345,0.75,0.007573396
120,0.03,0.6794809150048279,0.9398207225602637,41970.213686133335,0.75,0.01245648
120,0.03,0.7162797507811347,0.9016771908803118,17452.507188013842,0.75,0.010737338
120,0.03,0.7941917883521429,0.9959100985708015,74879.87429542938,0.75,0.009810293
120,0.03,0.6700935579604198,0.9232067178962216,143131.0224118598,0.75,0.019280994
120,0.03,0.8667769680631618,0.9641918180525568,31458.89351159896,0.75,0.012961897
120,0.03,0.9229344913132956,0.985338175731262,464563.09575539775,0.75,0.010237031
120,0.03,0.8914759721388393,0.9128854129723851,167663.40292647385,0.75,0.012690913
120,0.03,0.7682465228553957,0.9516789962777452,70087.25872905213,0.75,0.011467317
120,0.03,0.827832655741383,0.9437629772928453,230606.08397775653,0.75,0.013391424
120,0.03,0.8407637813900638,0.971308691682425,315515.23049569625,0.75,0.010051042
120,0.03,0.8951187408855487,0.9694653696777797,10629.321250747993,0.75,0.008734485
120,0.03,0.6203064151543511,0.9942346722116547,43550.760846308265,0.75,0.0143734375
120,0.03,0.6361681998431846,0.9020249840564967,18511.583777506366,0.75,0.010677398
120,0.03,0.7070701070901434,0.9094192812553173,11132.006656906533,0.75,0.009855445
120,0.03,0.7930304200747955,0.9989974327948394,474711.8620136309,0.75,0.011982425
120,0.03,0.8725125565025599,0.9533744616095414,283784.47257404745,0.75,0.01100487
120,0.03,0.8603639978138036,0.9315946275608464,296433.6619640738,0.75,0.012446857
120,0.03,0.6462361813716124,0.990402626304432,162558.9719532509,0.75,0.011198114
120,0.03,0.8813884090416413,0.9522885138411818,26546.552500867754,0.75,0.0076468294
120,0.03,0.6752949083028762,0.9814889125237153,119839.2515424619,0.75,0.0087359855
120,0.03,0.6113816518705437,0.9204262113465957,98906.42660052887,0.75,0.016386393
120,0.03,0.6175290147937813,0.9138294993781194,16035.95703413045,0.75,0.009728728
120,0.03,0.7238144962696804,0.9466147335153368,21447.594436857522,0.75,0.011241256
120,0.03,0.8309209642752721,0.9295866647837371,110639.82779177658,0.75,0.011874262
120,0.03,0.662669428973865,0.9782664084919889,21312.84720469831,0.75,0.0067290263
120,0.03,0.8068313318506645,0.9564909561481719,220856.49133407147,0.75,0.012454615
120,0.03,0.9282996600941545,0.9679759903029119,424780.5018158132,0.75,0.0101214005
120,0.03,0.610929266100122,0.9799691429077806,34480.4495901894,0.75,0.0067939656
120,0.03,0.6691295742781632,0.9118703114979883,164327.1670236116,0.75,0.020326369
120,0.03,0.8472168971925997,0.9077992762929243,11993.964398399117,0.75,0.008965424
120,0.03,0.6531426606445809,0.9638954122737494,88953.82893274222,0.75,0.008836523
120,0.03,0.6447838143185819,0.9182944216722695,19232.318176982648,0.75,0.010040861
120,0.03,0.8238693740269059,0.9840066444918042,484027.09074913064,0.75,0.010462207
120,0.03,0.6653825117039885,0.9365680231810573,248527.16069539936,0.75,0.017748952
120,0.03,0.8220797290777833,0.9526246444621019,13948.133555936558,0.75,0.008078356
120,0.03,0.69623244358605,0.9749121995027268,30903.488004793326,0.75,0.006692893
120,0.03,0.8516666794538023,0.9109123981953582,272899.1114321332,0.75,0.011878137
120,0.03,0.7775221912541993,0.9574260350995704,27460.621559160983,0.75,0.010764217
120,0.03,0.676656423956461,0.9457251700549214,305810.47656834044,0.75,0.014607951
120,0.03,0.8547102937150445,0.9543217638835914,253551.75765058163,0.75,0.014083378
120,0.03,0.8609409686904513,0.9237593271851978,203133.88389579876,0.75,0.0106525
120,0.03,0.8465973089683504,0.9460130893382089,103397.63566047758,0.75,0.00972377
120,0.03,0.7830871923897103,0.9811007607301995,54333.00177881389,0.75,0.008476244
120,0.03,0.7416867977158292,0.9354718718341304,86025.61935297273,0.75,0.014787939
120,0.03,0.6819164934355828,0.9857089825931511,16355.255988713105,0.75,0.0067828656
120,0.03,0.9322789530388373,0.9874134517213874,350044.0292131427,0.75,0.009335319
120,0.03,0.8888454147931123,0.9608156955903518,79355.23800606008,0.75,0.013017499
