0.0	0.005662429612129927
1e-05	0.005377952009439468
1.4873521072935119e-05	0.00546226417645812
2.21221629107045e-05	0.005504796747118235
3.290344562312671e-05	0.005545060150325298
4.893900918477499e-05	0.00515834242105484
7.278953843983146e-05	0.004586570896208286
0.00010826367338740541	0.0055785453878343105
0.00016102620275609394	0.005230544600635767
0.0002395026619987486	0.004284920170903206
0.0003562247890262444	0.004951027687638998
0.0005298316906283713	0.004511380102485418
0.0007880462815669912	0.005398476030677557
0.0011721022975334804	0.004939090460538864
0.001743328822199989	0.005393381230533123
0.002592943797404667	0.00504675880074501
0.0038566204211634724	0.0059483968652784824
0.005736152510448681	0.006500018760561943
0.008531678524172814	0.0108872652053833
0.012689610031679234	0.009267632849514484
0.018873918221350976	0.02587580680847168
0.028072162039411784	0.029155272990465164
0.04175318936560404	0.05483299493789673
0.06210169418915616	0.04353255778551102
0.09236708571873865	0.0620022676885128
0.1373823795883264	0.06338771432638168
0.20433597178569438	0.08559110015630722
0.3039195382313201	0.09330527484416962
0.452035365636025	0.08957608044147491
0.6723357536499335	0.095708929002285
1.0	0.0957089215517044
