0.0	0.009148390963673592
1e-05	0.00864051841199398
1.4873521072935119e-05	0.010799995623528957
2.21221629107045e-05	0.01087841298431158
3.290344562312671e-05	0.01179470494389534
4.893900918477499e-05	0.013278177939355373
7.278953843983146e-05	0.015886768698692322
0.00010826367338740541	0.017487451434135437
0.00016102620275609394	0.01874365285038948
0.0002395026619987486	0.021452192217111588
0.0003562247890262444	0.027428030967712402
0.0005298316906283713	0.03270355239510536
0.0007880462815669912	0.03643358126282692
0.0011721022975334804	0.045089807361364365
0.001743328822199989	0.05367342755198479
0.002592943797404667	0.06065329536795616
0.0038566204211634724	0.07428572326898575
0.005736152510448681	0.0769321471452713
0.008531678524172814	0.0786873996257782
0.012689610031679234	0.0808696448802948
0.018873918221350976	0.08375410735607147
0.028072162039411784	0.0952022597193718
0.04175318936560404	0.09518859535455704
0.06210169418915616	0.09518744796514511
0.09236708571873865	0.09522801637649536
0.1373823795883264	0.09525340050458908
0.20433597178569438	0.09530695527791977
0.3039195382313201	0.09525648504495621
0.452035365636025	0.09526388347148895
0.6723357536499335	0.09527336806058884
1.0	0.09530769288539886
